Voyage_ID,Date,Ship_Type,Route_Type,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weekly_Voyage_Count,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Average_Load_Percentage,Seasonal_Impact_Score,Engine_Type,Maintenance_Status,Turnaround_Time_hours,Efficiency_nm_per_kWh,Data_Quality_Flag,Month,Month_str
1379,2023-08-13,Fish Carrier,Short-haul,20.796405859142386,2831.2598432956074,67.44600989056157,5.30770571203112,9,Moderate,1817.717423993377,216050.7455017867,558066.5316566064,61.23076358425654,0.7614420319488083,Diesel,Fair,26.11694140168583,0.1900233846746369,Complete,2023-08,2023-08
1380,2023-08-20,Container Ship,Transoceanic,11.350129095497293,1346.6459178185348,912.287179537357,6.0011010536599,1,Calm,1186.7527170990563,327558.8464433371,331888.2371261888,95.19258974409864,1.1856576543981896,Steam Turbine,Good,26.41956486695805,1.0383890605348265,Complete,2023-08,2023-08
1381,2023-08-27,Bulk Carrier,Long-haul,12.113575416447212,798.4011770382236,136.3095761907607,7.49295520351323,2,Moderate,188.56641245491284,390381.86714948254,722811.3484740406,69.67815823497784,1.2326124816693411,Heavy Fuel Oil (HFO),Fair,50.479804790475946,0.8388639390656538,Complete,2023-08,2023-08
1382,2023-09-03,Tanker,Long-haul,14.936720849552984,2189.481117902212,174.53551594812905,5.879029442721658,6,Calm,1469.2091349132056,136736.41845117632,90561.68083627128,68.43668676672203,1.2462132126740957,Diesel,Fair,32.33919822220997,1.4349097627657652,Complete,2023-09,2023-09
1383,2023-09-10,Fish Carrier,Short-haul,18.34023852204846,992.5878581259165,1800.7242825153817,10.409159869583569,1,Calm,1216.174119492896,201176.2336033319,904973.7516281018,75.16165940944518,1.3045998314229894,Steam Turbine,Critical,66.82292723639102,1.0752860394497006,Complete,2023-09,2023-09
1384,2023-09-17,Bulk Carrier,Short-haul,13.767825419696422,1606.378362424918,191.41897137505407,13.72617114991998,1,Moderate,651.7001472764124,133545.20660752204,735837.8892481613,93.14239469893758,0.7181918267544457,Diesel,Critical,21.9671272664966,0.7887395524273325,Complete,2023-09,2023-09
1385,2023-09-24,Tanker,Coastal,11.571295891672262,1121.4168179463034,1930.7967108049777,10.211076234209138,8,Calm,1348.0680559952068,220617.666619845,649984.6298685946,78.40576036262169,1.2133930333979328,Diesel,Fair,53.45510112138018,0.7553748928031048,Complete,2023-09,2023-09
1386,2023-10-01,Unknown,Transoceanic,16.028701717052606,1785.8442788603038,1985.9801280191427,13.393421443367078,2,Rough,1694.901976539819,90997.11379407118,150555.76307355968,58.88185370423423,1.120472967890254,Diesel,Critical,28.509663155225773,1.4173997938001222,Incomplete,2023-10,2023-10
1387,2023-10-08,Bulk Carrier,Transoceanic,18.41021306887168,2836.989635579097,481.5236292489242,13.977055393694462,9,Rough,74.30498657647165,286222.59222910425,721251.9061148438,79.90433277479697,0.763088195671953,Heavy Fuel Oil (HFO),Fair,19.61485210051002,1.3486298891619548,Complete,2023-10,2023-10
1388,2023-10-15,Fish Carrier,Long-haul,10.766360429297055,1542.1085643669344,1425.239309655775,5.772862089308321,6,Calm,261.7801247104743,387726.5929902672,815665.6404727922,91.07078214668314,1.377981529694135,Heavy Fuel Oil (HFO),Critical,29.9791869213278,1.2703010502653962,Complete,2023-10,2023-10
1389,2023-10-22,Fish Carrier,Coastal,12.657420910581296,1499.77901139075,657.9958983642781,8.597127088717958,1,Rough,1017.1380219733832,328070.15145322867,797884.0316986685,74.47241062740821,1.375329633269073,Steam Turbine,Critical,28.94200072124444,0.5172380761856926,Complete,2023-10,2023-10
1390,2023-10-29,Unknown,Coastal,13.099431806902505,2132.5227460811807,1032.8054929063078,13.890309036934392,5,Calm,1428.9259406302026,211525.43076980108,242160.3965187269,97.44576522737468,1.0462032839501054,Steam Turbine,Critical,67.64897923050674,0.8967673254634068,Incomplete,2023-10,2023-10
1391,2023-11-05,Tanker,Transoceanic,20.12331927249428,1621.1636799948365,1038.5519233904802,13.883581789640964,5,Rough,1753.152045497029,185195.77108481657,121155.57865434737,77.49726994786565,0.8702532416934515,Unknown,Good,23.77723668481576,0.6255136958442142,Incomplete,2023-11,2023-11
1392,2023-11-12,Tanker,Long-haul,24.78324953797426,2364.454309879396,1446.6943285217085,5.821573364597654,3,Moderate,267.0476431704895,232830.3656317758,611088.7897738066,58.53089505473415,1.005020595602666,Steam Turbine,Critical,47.32158263242346,1.4083179099836494,Complete,2023-11,2023-11
1393,2023-11-19,Container Ship,Transoceanic,18.09230526053546,1022.7727402325704,1568.4849995774073,14.554648793992692,8,Rough,1920.4917711840944,134764.66425388737,429129.57692937454,53.741992959255526,1.014175660916038,Heavy Fuel Oil (HFO),Unknown,66.651415432662,0.9138384884911812,Incomplete,2023-11,2023-11
1394,2023-11-26,Tanker,Coastal,21.99048711703081,690.6159880492567,1883.473206124012,5.877765238524832,7,Rough,1583.5052658687289,403486.8111796721,668740.585347719,84.68411690439135,0.8327950719344078,Steam Turbine,Unknown,41.470765358832026,0.2202316449018285,Incomplete,2023-11,2023-11
1395,2023-12-03,Bulk Carrier,Short-haul,18.09756723862772,1031.1643703588352,1877.798678416416,9.65387203118014,5,Moderate,967.3670552062532,101922.33474842164,122219.80887001232,92.34852693415615,1.477542696131696,Heavy Fuel Oil (HFO),Fair,31.217159773353305,0.5467461217226219,Complete,2023-12,2023-12
1396,2023-12-10,Bulk Carrier,Short-haul,22.422691053922712,1078.594907235454,1165.2842269185803,10.33999214867864,3,Unknown,273.12761346660994,400283.2785665256,946959.6282477048,62.70697263530041,1.123921603320064,Heavy Fuel Oil (HFO),Critical,17.43498110612355,0.8148471381515907,Incomplete,2023-12,2023-12
1397,2023-12-17,Tanker,Unknown,20.89398404817748,2769.056061949291,396.284808377717,14.347703036954924,9,Moderate,548.6364030965625,139878.9383950991,77859.95766801343,68.0155370238958,0.8019903656357722,Heavy Fuel Oil (HFO),Good,51.25055701532055,1.2946271044969828,Incomplete,2023-12,2023-12
1398,2023-12-24,Bulk Carrier,Transoceanic,13.761876203923098,2715.776287994937,1862.228812053117,6.82607548725492,7,Rough,66.4439473546508,93344.51169618708,676572.8233169353,70.56272090089861,1.3268177658878328,Diesel,Critical,22.29498923653976,0.3847261002051468,Complete,2023-12,2023-12
1399,2023-12-31,Tanker,Unknown,22.142820350859903,1101.880609845697,785.4015567653948,9.400247454038922,6,Rough,1352.7920646930274,300004.9270801484,894555.2644182212,56.395810296259626,1.4458344463935746,Diesel,Fair,56.94879224602036,0.9822741288288795,Incomplete,2023-12,2023-12
1400,2024-01-07,Fish Carrier,Transoceanic,12.621879324059972,2003.0517785172724,52.56616768180656,11.616211128342854,7,Calm,189.2854573226662,454574.2838821317,534611.1165808281,82.25356209280538,0.886595395202339,Diesel,Good,54.95938636257179,0.698172377162673,Complete,2024-01,2024-01
1401,2024-01-14,Fish Carrier,Short-haul,11.00700922797847,1809.8770006926527,125.32163102165237,12.980983577998192,6,Calm,985.706925692372,235680.6180503768,830147.3953036435,85.45126517744933,1.3784585110164171,Heavy Fuel Oil (HFO),Critical,29.83451223099697,0.95933394689698,Complete,2024-01,2024-01
1402,2024-01-21,Bulk Carrier,Coastal,16.07246527144784,2631.603405545512,1829.0320673041488,13.071661545934091,6,Moderate,1521.2615147873348,134687.84361183786,933538.996912896,97.62189812300356,0.8208104145507147,Diesel,Good,16.54434047535458,1.0037122148658468,Complete,2024-01,2024-01
1403,2024-01-28,Fish Carrier,Long-haul,23.02358932985172,989.3458139570982,1683.104533479703,9.447622151055633,2,Rough,1745.5099097262291,83516.5361821975,625880.1149219541,74.14643905867081,0.9793218494395356,Steam Turbine,Fair,67.14226789289646,1.2661357882448103,Complete,2024-01,2024-01
1404,2024-02-04,Unknown,Long-haul,14.814641492510509,1821.317292482595,972.036984606579,7.556069524325043,6,Moderate,1856.6813389049444,262599.0254028209,124768.87536042024,92.87332650610816,0.706023570715518,Steam Turbine,Good,38.72358477034939,0.4211501269581433,Incomplete,2024-02,2024-02
1405,2024-02-11,Container Ship,Long-haul,15.109271737142077,1279.753809371637,1472.834081327712,7.79167060800452,2,Moderate,768.9083374196531,334913.6075341212,675874.6792909533,86.30951561020419,0.7061160885342054,Diesel,Good,28.86982769911076,0.2698002004193495,Complete,2024-02,2024-02
1406,2024-02-18,Fish Carrier,Short-haul,18.2649112446327,685.528010122516,1074.7904322664435,13.2972991609696,2,Moderate,218.02035697164345,440167.50526757614,442863.7312605273,97.85725231873404,1.2119107986465751,Steam Turbine,Good,66.2727999469227,0.2134539317832612,Complete,2024-02,2024-02
1407,2024-02-25,Bulk Carrier,Long-haul,20.925476598288004,776.8011059772089,1591.453486320852,12.322648845242092,2,Moderate,1119.28384356899,83188.46111179997,337062.52117592614,63.97033582720262,1.3289600244948576,Steam Turbine,Good,47.83872102604705,0.5589360138804219,Complete,2024-02,2024-02
1408,2024-03-03,Tanker,Coastal,20.91844349012197,550.3913647632778,497.77891718226186,10.770386365173136,2,Unknown,879.179233453683,112332.94592931772,260584.1619056509,92.7387397073088,0.5649239091842762,Steam Turbine,Good,34.00513669922235,0.3438009573466617,Incomplete,2024-03,2024-03
1409,2024-03-10,Unknown,Short-haul,11.490124514456603,2805.2159549571684,1611.3702581486098,10.765163474030205,4,Calm,1457.3666101463552,121211.35644155856,376598.0817497037,89.85704396648475,0.5709192050821242,Steam Turbine,Critical,28.31990173766139,0.969244321978649,Incomplete,2024-03,2024-03
1410,2024-03-17,Fish Carrier,Short-haul,22.65885142613034,1527.2395089450138,220.11022404821887,10.589631008706128,1,Calm,1762.1861244584031,98969.3735137847,825461.7973401474,64.58210053720651,1.303493274142173,Steam Turbine,Critical,38.193541700195055,1.3604394174801404,Complete,2024-03,2024-03
1411,2024-03-24,Bulk Carrier,Transoceanic,20.16932886275658,1830.0389622355376,473.926924521779,6.825308707740456,6,Moderate,1621.5061612105778,405162.0797541429,190489.9432780523,51.29815128022538,0.5485462742384524,Steam Turbine,Critical,17.953569873488647,1.3249643854246758,Complete,2024-03,2024-03
1412,2024-03-31,Container Ship,Long-haul,12.12425354579451,861.676423818891,1507.972570336959,5.530607068744368,7,Calm,374.2786194274899,355876.25779804424,871179.4746881744,52.39470791375884,0.9566501993639664,Unknown,Critical,21.611478515237764,0.8388699706399747,Incomplete,2024-03,2024-03
1413,2024-04-07,Bulk Carrier,Transoceanic,10.56591183270709,1598.2511620771627,366.4932986211557,7.679463361959381,7,Rough,1985.782853066113,424115.9628107127,473356.1153531149,65.01213428293933,0.8834303668726543,Diesel,Fair,46.883893272913824,0.8865806732748762,Complete,2024-04,2024-04
1414,2024-04-14,Bulk Carrier,Coastal,24.84683201719825,1894.4299612698449,1040.591269284327,11.404139497359154,7,Rough,59.23081271762333,386021.9429622933,965168.511845359,62.34950697092263,0.5882502459506304,Diesel,Fair,16.180646210330092,1.0025237073098274,Complete,2024-04,2024-04
1415,2024-04-21,Tanker,Short-haul,21.25668066235911,769.5739204322736,1760.9892336687649,10.61331005177178,3,Moderate,1784.6818034835646,258376.9495311169,269942.7734913321,77.02324390345056,0.9077215731134304,Steam Turbine,Good,47.814010642628126,0.8086894630874665,Complete,2024-04,2024-04
1416,2024-04-28,Container Ship,Long-haul,12.137785258997166,2484.1654151992325,1327.2171031937912,14.016232848348306,9,Rough,555.7718458831197,260925.28976193853,388095.6031344493,53.844704269752384,1.3768118527221251,Steam Turbine,Good,30.465096362614347,0.9878556532684476,Complete,2024-04,2024-04
1417,2024-05-05,Tanker,Long-haul,14.075270595840518,2994.313940323628,1291.5260556475534,6.832406486281756,4,Calm,1515.6757876020106,66238.77289561817,700007.1102171869,54.63046626027177,1.0642403679003358,Diesel,Good,23.882116880132603,1.1360972371327531,Complete,2024-05,2024-05
1418,2024-05-12,Container Ship,Coastal,22.10147324024729,875.9622171377341,1759.4953927169192,11.513341440092232,7,Moderate,283.9054863743181,463702.4782374775,206167.1007247217,86.31478773035347,1.4958089532352024,Diesel,Good,46.69974201927187,0.7057956192413088,Complete,2024-05,2024-05
1419,2024-05-19,Tanker,Short-haul,10.803355067107864,547.370564117149,962.323081210029,14.31551762377106,3,Moderate,1510.2607193239023,301648.2706112354,195553.0533964296,90.94778324984622,0.9883159598764388,Steam Turbine,Good,49.74077637220482,0.6287340800563972,Complete,2024-05,2024-05
1420,2024-05-26,Tanker,Long-haul,11.4691636426285,2930.00885200507,892.9362142884232,7.023412073443178,1,Moderate,201.0501296950994,147236.50206871337,365365.7749612951,54.3214838545932,0.6197939472038736,Diesel,Fair,19.720744586917565,0.1866010834399513,Complete,2024-05,2024-05
1421,2024-06-02,Bulk Carrier,Unknown,19.73724770899899,841.9399203824808,71.0484654983456,6.3198518435860205,1,Moderate,516.6837057467535,259460.58291739583,648470.8213450689,82.75805403974222,1.1644327815252422,Diesel,Unknown,13.296384880398316,1.4658786712368044,Incomplete,2024-06,2024-06
1422,2024-06-09,Fish Carrier,Long-haul,11.83252538889162,1660.0984367135327,1695.8348843142414,13.427304884029578,2,Rough,1658.966417004585,90766.48676417656,384992.2724027221,67.13791388496293,1.258959524824098,Heavy Fuel Oil (HFO),Good,70.2586979989156,1.3029117383544162,Complete,2024-06,2024-06
1423,2024-06-16,Tanker,Long-haul,10.633335060344889,2866.019818490868,788.181047971541,7.214684147690699,2,Rough,50.229624153089695,191603.46596329345,474807.87350072106,78.95813153955868,0.9304240105499452,Diesel,Fair,43.78018887815045,0.115612658082995,Complete,2024-06,2024-06
1424,2024-06-23,Fish Carrier,Long-haul,12.040365783498446,1706.882690553952,1161.3682822108392,11.224457161621022,4,Calm,118.9100268873477,264263.97686377645,455339.1702249653,84.18070864397015,1.3031397723626803,Heavy Fuel Oil (HFO),Good,37.30829371258055,0.601372265849975,Complete,2024-06,2024-06
1425,2024-06-30,Container Ship,Transoceanic,23.6958089234222,1958.730491171856,781.0435982521451,10.315164105761488,6,Calm,279.29921800468475,408382.748327015,140505.8352244022,90.18026382010274,0.8233457249096229,Heavy Fuel Oil (HFO),Critical,52.64347259293179,0.5615788156351608,Complete,2024-06,2024-06
1426,2023-06-04,Tanker,Long-haul,19.36521098504523,939.8611295356044,1948.075859784774,9.793635079225568,3,Rough,943.9629701609356,65859.46285670772,297056.6477026354,59.148395845393225,0.964488602930677,Steam Turbine,Critical,47.70780128908419,0.5697680537751915,Complete,2023-06,2023-06
1427,2023-06-11,Fish Carrier,Long-haul,16.311645769775673,821.0886319645087,1784.3520205669467,12.113648743202202,3,Calm,1485.3720209312812,290018.33448282105,514241.458847728,60.92017472954443,0.6764643526852281,Diesel,Critical,27.29366647771972,0.8488563337753309,Complete,2023-06,2023-06
1428,2023-06-18,Tanker,Long-haul,19.9544673947832,2119.123802925836,706.3198041511739,8.3592554303637,9,Rough,1660.085437479232,249694.85237810243,283797.0787370064,67.70150337471316,1.197517553040547,Diesel,Good,24.207973709940987,1.4626686103696098,Complete,2023-06,2023-06
1429,2023-06-25,Bulk Carrier,Long-haul,11.06275897229824,1783.6676459460678,1695.633704517944,6.194928101385218,9,Calm,1893.2517100826549,88330.7406834622,904819.7061880634,65.36026600511279,1.306159316128262,Steam Turbine,Good,36.47924029312647,1.2271036451248822,Complete,2023-06,2023-06
1430,2023-07-02,Tanker,Coastal,18.317741618186577,1570.5181890844765,715.3504296925745,8.242958701046284,7,Rough,1371.3841193286971,225034.0388059925,738766.7967576546,95.3744602194914,0.8673872799301136,Heavy Fuel Oil (HFO),Fair,49.58545691143829,1.2744644090999946,Complete,2023-07,2023-07
1431,2023-07-09,Fish Carrier,Transoceanic,19.102054815404887,959.6148885248474,1614.067737187259,13.779462483340495,7,Moderate,798.7027244768483,273776.05513155006,447119.0081231637,97.53872901362033,0.8873156979283249,Heavy Fuel Oil (HFO),Critical,39.895730176609376,0.2604155177420396,Complete,2023-07,2023-07
1432,2023-07-16,Tanker,Coastal,22.41981237463256,1646.8007550920008,731.2764155035123,7.436521467357484,1,Calm,209.78267301327,128791.27547469822,478887.1484173407,89.13131766036786,1.0438121249982104,Diesel,Unknown,68.39929352348648,1.1733971726960033,Incomplete,2023-07,2023-07
1433,2023-07-23,Bulk Carrier,Short-haul,17.64795904646623,2255.539641246734,1181.3636702240842,5.5851688640641886,5,Moderate,799.9879464978889,41942.06756185299,219667.32398839365,77.17425898590433,0.5365007441425471,Heavy Fuel Oil (HFO),Unknown,15.847704712850618,0.7892121611491321,Incomplete,2023-07,2023-07
1434,2023-07-30,Fish Carrier,Short-haul,24.212996361927004,2289.75856773788,849.3668893220092,14.851422144332853,7,Moderate,1805.66743530321,227293.89154222948,682104.6565712352,99.79921136289536,0.6947838928746747,Diesel,Critical,70.7118209640235,0.3937863343020541,Complete,2023-07,2023-07
1435,2023-08-06,Container Ship,Transoceanic,13.297285685700135,1105.216882469143,621.5712984879237,9.840773853078923,1,Calm,1009.1339527185298,345338.54590608145,283088.67073902546,61.40008666255024,0.5439428246943877,Steam Turbine,Critical,54.36300733865702,1.249987779611018,Complete,2023-08,2023-08
1436,2023-08-13,Tanker,Transoceanic,13.112987328613276,2770.939905066635,1406.053312467935,6.666417257840789,2,Moderate,809.8045971275778,257720.03647552125,935785.392511474,81.35726596532531,1.372477993873039,Heavy Fuel Oil (HFO),Critical,70.06305200709598,0.5201193268014614,Complete,2023-08,2023-08
1437,2023-08-20,Bulk Carrier,Transoceanic,18.98185247419949,1620.7359695493744,919.980776332944,11.089031785930397,3,Moderate,1146.0950092104022,229576.77193625493,822532.9495719847,70.86983173068938,1.0905900030569788,Steam Turbine,Critical,48.40124263014316,0.3245405528601678,Complete,2023-08,2023-08
1438,2023-08-27,Fish Carrier,Short-haul,11.922225312229235,1753.3465361187775,708.8850561192702,8.945097527404648,7,Rough,988.2535470301334,279773.7985155459,373200.9446169975,88.58197100986521,1.4918976362828418,Diesel,Fair,26.08748134847477,0.3956744828740391,Complete,2023-08,2023-08
1439,2023-09-03,Container Ship,Transoceanic,11.908005733527942,547.0286090675747,1412.1333455922909,12.591070950428962,2,Rough,1939.894819769929,347491.299651279,540976.9803030655,97.84162989100908,1.3183157783752746,Diesel,Fair,46.19085610722331,1.3911222698401693,Complete,2023-09,2023-09
1440,2023-09-10,Container Ship,Short-haul,24.71119628885546,761.2969842166622,1922.4222296434268,12.964382089334446,4,Rough,1753.6331505741616,371034.2890683145,488679.6090662344,91.26954739095478,1.4305152922308793,Unknown,Good,34.32910553171,1.2240579719507405,Incomplete,2023-09,2023-09
1441,2023-09-17,Container Ship,Long-haul,11.900750115484955,1851.9103691813968,1190.420981839132,5.341047223674429,7,Unknown,201.985317219063,98632.11179958604,155016.9303364177,83.84631778059163,0.6768455099095677,Diesel,Critical,16.139746403644867,0.6604804434940735,Incomplete,2023-09,2023-09
1442,2023-09-24,Bulk Carrier,Unknown,13.6811562507067,2679.256013598205,52.36599423108576,10.809947592147283,4,Rough,753.413845000923,304877.2474346736,223652.83838846345,65.64579184446066,1.4091682774427996,Heavy Fuel Oil (HFO),Fair,29.505226196253105,0.8262194396642083,Incomplete,2023-09,2023-09
1443,2023-10-01,Bulk Carrier,Coastal,12.787704272373892,584.2043676156678,1622.690909263626,13.144257080005204,1,Calm,794.2552699828288,282793.4606099601,991895.2302499632,89.80855405309299,0.6019618292676433,Diesel,Good,63.409642807598914,1.2054914656481694,Complete,2023-10,2023-10
1444,2023-10-08,Bulk Carrier,Long-haul,12.389664356024648,1525.7880489909949,325.74357414521984,9.810778047342987,5,Moderate,1746.336146610383,131804.88822863833,126913.2737918282,91.70069126507975,1.3309432633426694,Unknown,Critical,46.756733316955774,0.7848556654084772,Incomplete,2023-10,2023-10
1445,2023-10-15,Bulk Carrier,Long-haul,19.181650313842933,2107.2025410871856,1045.8576293519793,7.644781260477673,3,Calm,1954.7330359347068,374445.7426162619,218561.2100654672,61.71462151636011,1.378336505300955,Heavy Fuel Oil (HFO),Critical,71.67861342941313,0.8830331513932727,Complete,2023-10,2023-10
1446,2023-10-22,Tanker,Coastal,24.179708632200544,570.6297152209048,856.2598353009913,14.4272139462435,7,Rough,774.9607876587473,461063.4220974445,215893.5744456199,62.76481882012735,1.3464104439901323,Heavy Fuel Oil (HFO),Critical,32.61558032138957,1.4121570267665933,Complete,2023-10,2023-10
1447,2023-10-29,Bulk Carrier,Short-haul,19.222862161207004,551.9771784942697,376.3369879451556,10.513333925403671,4,Rough,725.7720366131648,209678.69011319155,684626.5958861542,89.44443530109578,1.4468658391194924,Heavy Fuel Oil (HFO),Good,45.40641936200883,0.5775441174057191,Complete,2023-10,2023-10
1448,2023-11-05,Fish Carrier,Long-haul,19.397540357730893,1466.5628913615826,1678.04651989704,12.289070061852378,8,Calm,884.8323280711865,48124.45807610781,908887.2690744026,87.47628365441156,1.1798166670604058,Diesel,Fair,12.60441722444342,1.0810180950991244,Complete,2023-11,2023-11
1449,2023-11-12,Bulk Carrier,Coastal,24.25490678085185,1709.9484033440017,644.3591829715234,11.207550862851033,4,Calm,547.6771274544576,366677.4432102802,813185.8669247618,66.76385423378726,1.057902086322026,Diesel,Good,24.986324403924986,1.465013382831036,Complete,2023-11,2023-11
1450,2023-11-19,Bulk Carrier,Long-haul,21.548242012267625,2041.444507102987,418.9194796621064,7.316170358528241,4,Rough,645.030465699904,390630.8703168242,76589.77335297548,77.11170667388731,1.337870439820834,Diesel,Good,56.61521124870141,0.2124455848871485,Complete,2023-11,2023-11
1451,2023-11-26,Tanker,Short-haul,20.37350966643337,2174.777524542465,559.3839334944066,10.0483002940995,2,Moderate,1387.229365075529,25037.082562544856,815724.2156356854,95.51114870845964,1.3239976266001383,Steam Turbine,Fair,41.77301532866694,0.6473998787639547,Complete,2023-11,2023-11
1452,2023-12-03,Tanker,Long-haul,22.85747683263886,2541.4384329140603,1295.555413418496,9.687263418830046,3,Moderate,1641.7774342761738,245197.51556136028,394665.2021775284,81.34341839661506,1.3051512315703344,Heavy Fuel Oil (HFO),Unknown,58.31609411116672,0.5491854286535702,Incomplete,2023-12,2023-12
1453,2023-12-10,Fish Carrier,Transoceanic,10.918732122114918,2709.607767560489,1095.0240746402835,9.385406778882173,7,Moderate,1794.24274053432,352250.78804306616,538964.4835836536,81.77224748825249,0.7736352237414236,Steam Turbine,Good,62.09340260148282,1.158646021410247,Complete,2023-12,2023-12
1454,2023-12-17,Fish Carrier,Short-haul,16.304393751024307,1346.5077620415173,88.21621106597618,9.6761544519868,2,Rough,1018.3058498652538,59497.6321335882,427548.2784543098,69.55203789894797,0.8517544952753101,Steam Turbine,Critical,12.967775144949428,1.2584570558066837,Complete,2023-12,2023-12
1455,2023-12-24,Bulk Carrier,Long-haul,14.580100498716977,2416.173231044868,1922.277625923976,12.33225392109615,4,Calm,561.5299847419388,82368.2307723924,553827.3217205133,69.69618893278408,1.217922032031586,Steam Turbine,Good,20.24740330211251,0.5902734545503481,Complete,2023-12,2023-12
1456,2023-12-31,Fish Carrier,Coastal,10.867486745379276,1910.2543488525648,466.8975139547253,12.968002240567651,7,Unknown,467.303711537564,459791.86602088105,264704.10678756627,82.58741355510404,0.8988452891771481,Steam Turbine,Fair,43.6715423384263,1.4626751112277714,Incomplete,2023-12,2023-12
1457,2024-01-07,Container Ship,Short-haul,22.25582009900507,1969.051854552852,1056.3926957250917,12.45630121036166,1,Calm,1611.6546342101385,35988.20229614863,415240.3227645096,79.6565260299374,0.8051429414640364,Steam Turbine,Fair,23.75333084678529,1.4325199863000544,Complete,2024-01,2024-01
1458,2024-01-14,Tanker,Short-haul,20.78206214893253,2295.5146882386325,693.3930830656255,12.04025595437714,8,Calm,1778.3668183214754,211464.76233950467,916482.3840620487,90.02686181785984,0.9060577491890938,Steam Turbine,Critical,49.85816999564473,1.482347826286258,Complete,2024-01,2024-01
1459,2024-01-21,Container Ship,Transoceanic,12.92773356023432,2539.6902589956185,932.010737876224,9.575360402583456,5,Unknown,1603.091391320774,320132.8870665994,865126.776985332,53.38548724397787,1.110912708307323,Steam Turbine,Good,49.3557261718121,0.1883131221803802,Incomplete,2024-01,2024-01
1460,2024-01-28,Container Ship,Transoceanic,12.523370271007462,1652.6536428028223,619.6870629372844,8.422405924290569,1,Calm,1708.585225891136,319187.7324902771,473616.1102321274,71.80104041772842,0.5162843578813572,Diesel,Critical,59.72801673255043,1.3539192167671636,Complete,2024-01,2024-01
1461,2024-02-04,Container Ship,Transoceanic,18.269214042112147,1552.967468548803,1938.7223730910985,8.366452288032923,8,Rough,1691.2621901081866,108918.4133252436,458738.95987807424,57.50228183765389,0.6574214988120229,Steam Turbine,Good,12.172848380630708,0.5187902651380901,Complete,2024-02,2024-02
1462,2024-02-11,Tanker,Long-haul,11.87218174452746,1750.798733412392,1942.00739963044,12.867177068623583,6,Rough,1472.2629875408034,43164.26078641283,344387.9388369731,80.70094978384118,0.9383464180254248,Steam Turbine,Good,45.24680389762984,1.016042946517533,Complete,2024-02,2024-02
1463,2024-02-18,Bulk Carrier,Short-haul,19.293324916535045,2545.739933454128,138.72087881828898,5.116843148200509,6,Rough,113.10131337576884,177460.95592390306,543226.3356484675,78.58574012927984,0.9146984779023836,Steam Turbine,Fair,21.58804357239249,0.7776141248848035,Complete,2024-02,2024-02
1464,2024-02-25,Container Ship,Transoceanic,17.545556307930475,2449.08860636583,358.86388047979244,7.603752427145678,2,Rough,1187.0615444098892,80383.55691555075,67434.43081448796,50.7049096595213,0.9024255942271164,Heavy Fuel Oil (HFO),Fair,53.32097726387936,1.3753019238942603,Complete,2024-02,2024-02
1465,2024-03-03,Fish Carrier,Transoceanic,10.90897652179382,1794.7111744737624,1720.4483591184658,13.510738437790224,9,Rough,1983.8297334688289,239872.65026770727,267986.2542737995,99.75103007787403,1.3099558830787978,Steam Turbine,Good,19.77767801512475,1.1003784113924762,Complete,2024-03,2024-03
1466,2024-03-10,Bulk Carrier,Short-haul,18.46653175293661,813.7256526967403,526.4070618715604,5.974068121665241,7,Rough,1849.3773153082564,238667.8813016311,930761.3749522916,87.3335071793961,1.3565493732886678,Heavy Fuel Oil (HFO),Good,39.30568844658359,1.3915159054286106,Complete,2024-03,2024-03
1467,2024-03-17,Container Ship,Long-haul,20.53454211433713,1339.222196852391,1212.7068791693696,11.366848313624311,4,Moderate,413.4143898325514,267120.6354924822,358070.1768034116,61.235743284139645,0.8571593644451684,Diesel,Fair,38.39963350872672,1.277646962584383,Complete,2024-03,2024-03
1468,2024-03-24,Bulk Carrier,Long-haul,22.18839883717019,1612.996212393222,1977.2177807260432,10.33606895660544,5,Moderate,1560.932634939335,355291.7843896037,135906.09792490717,90.90964287792514,0.551651385907647,Steam Turbine,Critical,18.68292546025989,1.0543730161178158,Complete,2024-03,2024-03
1469,2024-03-31,Container Ship,Transoceanic,20.423886401037866,738.5205430824464,208.25354844233092,13.118087096626128,1,Calm,256.2594078761765,382167.58876889007,964900.5542147412,84.37544620868249,0.6590147262277178,Heavy Fuel Oil (HFO),Fair,71.80837786924808,1.2865128414844451,Complete,2024-03,2024-03
1470,2024-04-07,Unknown,Long-haul,19.32649821701661,2740.1112553491407,227.3198776887353,5.600967282463936,1,Calm,1296.4898323922655,326429.41354498867,738819.2148113063,86.98611851959402,0.8636856752067411,Heavy Fuel Oil (HFO),Good,67.64773602570205,0.195697895544523,Incomplete,2024-04,2024-04
1471,2024-04-14,Container Ship,Long-haul,11.074233929936428,1382.2194085871731,586.651321659803,13.284251618893917,9,Rough,489.5616156984611,52508.02232536454,690142.0332589218,66.70135694367761,1.3525810207235822,Diesel,Good,43.05825625672537,0.3806034518472793,Complete,2024-04,2024-04
